Time (ms),Raw ECG
11872.00,-101.90
11880.00,-63.45
11888.01,89.39
11896.00,406.13
11904.00,681.85
11912.00,829.56
11920.01,901.23
11928.01,842.53
11936.00,773.38
11944.01,766.56
11952.01,718.34
11960.00,675.17
11968.00,653.38
11976.00,610.91
11984.00,579.16
11992.01,551.03
12000.00,516.33
12008.00,488.23
12016.00,459.69
12024.01,430.39
12032.01,404.48
12040.01,378.03
12048.01,352.30
12056.00,298.06
12064.00,230.69
12072.01,249.98
12080.01,148.03
12088.01,-355.19
12096.01,-612.94
12104.01,-22.94
12112.01,463.19
12120.01,258.05
12128.00,130.20
12136.01,143.58
12144.01,16.02
12152.00,-20.80
12160.01,-48.78
12168.00,-123.00
12176.01,-130.76
12184.00,-157.71
12192.00,-196.00
12200.01,-206.20
12208.01,-204.38
12216.00,-164.53
12224.00,-133.08
12232.00,-142.64
12240.01,-140.05
12248.00,-110.25
12256.00,-91.92
12264.00,-102.59
12272.01,-99.98
12280.00,-80.43
12288.01,-88.19
12296.01,-79.37
12304.00,-32.23
12312.01,-12.27
12320.01,-10.50
12328.01,5.94
12336.00,21.17
12344.00,38.36
12352.01,51.64
12360.01,53.34
12368.00,72.39
12376.00,95.55
12384.00,90.52
12392.01,87.14
12400.00,101.91
12408.01,115.34
12416.01,114.93
12424.01,92.95
12432.01,49.35
12440.00,-0.34
12448.01,3.02
12456.00,65.57
12464.01,85.66
12472.01,50.31
12480.00,21.90
12488.00,-2.28
12496.00,-12.96
12504.00,7.65
12512.00,35.91
12520.00,95.81
12528.01,187.09
12536.01,34.57
12544.01,-500.01
12552.01,-637.56
12560.01,50.26
12568.00,419.50
12576.00,130.81
12584.01,88.68
12592.01,145.73
12600.01,37.61
12608.00,45.32
12616.00,44.67
12624.00,-3.38
12632.00,-15.01
12640.00,-48.79
12648.00,-105.83
12656.00,-186.43
12664.00,-317.94
12672.01,-492.15
12680.01,-555.31
12688.00,-449.57
12696.00,-308.79
12704.00,-165.28
12712.00,-74.63
12720.00,-108.46
12728.00,-183.71
12736.00,-218.67
12744.01,-177.33
12752.00,-46.79
12760.00,66.56
12768.01,-22.13
12776.01,-283.52
12784.00,-406.42
12792.00,-316.87
12800.01,-233.43
12808.00,-125.30
12816.00,85.99
12824.00,213.50
12832.00,169.32
12840.00,62.70
12848.01,-80.77
12856.00,-298.85
12864.00,-379.37
12872.01,-171.14
12880.00,-33.66
12888.00,-61.64
12896.00,-13.49
12904.00,-35.48
12912.00,-94.05
12920.01,-10.64
12928.00,55.59
12936.00,112.09
12944.01,199.88
12952.01,229.09
12960.00,316.29
12968.01,497.19
12976.00,598.31
12984.00,428.09
12992.00,-71.01
13000.00,-197.95
13008.00,479.95
13016.00,751.19
13024.01,349.01
13032.00,323.71
13040.00,364.44
13048.01,214.61
13056.01,236.09
13064.01,218.14
13072.01,153.23
13080.00,78.30
13088.00,-111.63
13096.01,-268.42
13104.00,-376.06
13112.00,-509.00
13120.00,-546.80
13128.01,-433.23
13136.01,-268.91
13144.01,-106.37
13152.00,25.44
13160.01,82.39
13168.01,96.95
13176.00,107.81
13184.01,83.76
13192.01,45.00
13200.00,55.50
13208.01,74.08
13216.00,52.70
13224.01,40.57
13232.01,49.34
13240.00,42.15
13248.00,33.01
13256.00,24.14
13264.00,5.36
13272.00,17.87
13280.00,50.33
13288.01,46.39
13296.00,28.68
13304.00,20.73
13312.01,-4.09
13320.00,-46.18
13328.00,-74.64
13336.00,-59.96
13344.00,-43.95
13352.00,-85.84
13360.01,-124.08
13368.01,-131.38
13376.01,-148.46
13384.01,-135.45
13392.00,-87.84
13400.00,7.55
13408.00,176.44
13416.00,186.78
13424.01,-112.51
13432.00,-340.05
13440.01,-46.11
13448.00,495.33
13456.00,497.02
13464.00,102.51
13472.01,55.76
13480.00,109.60
13488.00,-27.95
13496.01,-99.77
13504.01,-158.72
13512.00,-247.15
13520.01,-254.69
13528.01,-223.99
13536.00,-203.48
13544.00,-185.18
13552.00,-164.91
13560.01,-146.48
13568.01,-129.50
13576.00,-112.31
13584.00,-96.20
13592.00,-81.08
13600.00,-54.24
13608.00,16.98
13616.01,119.48
13624.00,166.77
13632.00,158.45
13640.00,188.68
13648.00,238.59
13656.00,247.61
13664.00,243.35
13672.00,231.22
13680.00,212.80
13688.00,219.65
13696.01,194.16
13704.01,126.10
13712.00,105.51
13720.00,93.91
13728.01,55.98
13736.00,64.80
13744.00,86.22
13752.00,62.37
13760.00,56.85
13768.00,95.12
13776.01,118.39
13784.00,116.98
13792.01,131.63
13800.00,151.25
13808.00,141.64
13816.01,114.06
13824.01,117.00
13832.01,219.38
13840.00,312.61
13848.01,102.08
13856.00,-220.55
13864.00,-157.36
13872.00,104.66
13880.00,125.47
13888.00,-66.31
13896.00,-195.87
13904.01,-149.67
13912.00,-115.30
13920.01,-139.02
13928.00,-87.01
13936.01,29.75
13944.00,174.86
13952.01,301.39
13960.00,379.95
13968.00,413.68
13976.00,386.24
13984.01,357.76
13992.00,351.84
14000.01,316.38
14008.00,262.08
14016.00,217.51
14024.00,177.58
14032.01,130.80
14040.00,90.48
14048.01,71.32
14056.00,27.80
14064.01,-70.79
14072.00,-194.45
14080.01,-308.24
14088.01,-336.21
14096.00,-273.43
14104.00,-225.87
14112.00,-165.73
14120.00,-59.30
14128.00,-7.87
14136.01,-1.08
14144.00,45.75
14152.01,143.70
14160.00,265.52
14168.00,361.23
14176.01,409.27
14184.01,427.37
14192.00,424.94
14200.01,403.32
14208.01,358.71
14216.00,288.12
14224.00,191.60
14232.01,67.84
14240.00,-62.80
14248.01,-187.58
14256.01,-294.28
14264.00,-353.06
14272.00,-494.16
14280.01,-744.59
14288.00,-749.22
14296.01,-331.42
14304.01,186.94
14312.01,248.41
14320.01,6.28
14328.00,135.38
14336.01,294.19
14344.00,160.69
14352.01,142.98
14360.01,155.42
14368.00,85.86
14376.01,79.83
14384.01,60.52
14392.01,22.30
14400.00,8.86
14408.00,-17.56
14416.01,-36.23
14424.00,-46.09
14432.00,-70.19
14440.01,-87.06
14448.01,-99.91
14456.00,-117.97
14464.01,-131.28
14472.00,-144.03
14480.01,-157.94
14488.00,-168.78
14496.00,-179.97
14504.00,-190.44
14512.00,-199.63
14520.00,-208.47
14528.00,-216.91
14536.01,-224.41
14544.01,-235.50
14552.01,-260.31
14560.00,-290.72
14568.01,-304.94
14576.01,-303.84
14584.01,-308.06
14592.01,-337.22
14600.01,-373.72
14608.01,-398.22
14616.00,-403.41
14624.00,-342.84
14632.00,-268.66
14640.01,-262.84
14648.00,-261.19
14656.00,-245.91
14664.01,-259.91
14672.01,-272.53
14680.00,-261.47
14688.01,-227.44
14696.01,-185.38
14704.00,-302.16
14712.01,-744.91
14720.01,-923.38
14728.00,-294.16
14736.00,112.56
14744.01,-150.34
14752.01,-134.94
14760.01,-19.56
14768.00,-131.38
14776.00,-93.78
14784.01,-85.91
14792.01,-182.78
14800.01,-205.31
14808.01,-228.06
14816.00,-255.22
14824.01,-288.66
14832.01,-372.03
14840.00,-421.88
14848.01,-394.61
14856.00,-368.89
14864.00,-349.41
14872.00,-287.67
14880.01,-240.58
14888.01,-237.09
14896.00,-266.66
14904.01,-321.47
14912.00,-319.20
14920.01,-259.77
14928.01,-214.41
14936.01,-175.52
14944.01,-141.91
14952.01,-134.81
14960.00,-135.65
14968.00,-127.13
14976.01,-130.07
14984.00,-139.50
14992.01,-117.17
15000.00,-57.43
15008.00,49.59
15016.00,195.43
15024.00,356.03
15032.01,484.36
15040.00,480.71
15048.00,422.84
15056.00,431.04
15064.01,421.94
15072.00,391.87
15080.00,390.63
15088.00,375.41
15096.00,358.49
15104.01,351.93
15112.00,337.27
15120.01,325.40
15128.00,316.19
15136.01,303.70
15144.01,293.77
15152.00,283.96
15160.00,273.29
15168.00,264.14
15176.00,254.63
15184.01,245.13
15192.01,236.78
15200.00,228.31
15208.00,219.99
15216.01,211.95
15224.00,204.03
15232.01,196.53
15240.01,189.16
15248.01,182.19
15256.01,175.25
15264.01,168.67
15272.01,162.14
15280.01,155.75
15288.01,149.86
15296.00,144.25
15304.01,138.42
15312.01,133.38
15320.00,128.19
15328.00,121.78
15336.01,116.66
15344.00,112.31
15352.01,107.48
15360.01,103.42
15368.00,99.36
15376.01,94.36
15384.01,90.34
15392.00,86.00
15400.00,81.66
15408.00,78.14
15416.01,74.97
15424.01,70.97
15432.01,67.86
15440.00,64.64
15448.01,61.20
15456.00,57.39
15464.01,54.41
15472.01,51.89
15480.00,49.30
15488.01,46.73
15496.01,-31.70
15504.01,-377.64
15512.00,-846.80
15520.00,-932.83
15528.01,-750.50
15536.01,-726.67
15544.01,-702.56
15552.00,-605.48
15560.00,-576.45
15568.01,-529.28
15576.00,-466.27
15584.00,-432.89
15592.00,-384.28
15600.00,-338.42
15608.01,-302.66
15616.01,-259.58
15624.00,-222.16
15632.00,-187.06
15640.00,-151.00
15648.00,-118.67
15656.00,-86.73
15664.00,-56.23
15672.00,-28.03
15680.01,0.45
15688.01,27.37
15696.00,51.97
15704.00,76.03
15712.01,98.50
15720.00,119.28
15728.00,139.75
15736.00,158.94
15744.01,176.69
15752.00,193.84
15760.00,209.59
15768.00,224.38
15776.00,238.13
15784.00,251.09
15792.00,262.91
15800.01,274.13
15808.01,284.13
15816.00,293.31
15824.01,301.72
15832.01,309.38
15840.00,316.22
15848.01,322.28
15856.01,327.50
15864.00,332.06
15872.01,336.00
15880.01,339.34
15888.00,341.81
15896.00,343.84
15904.00,345.19
15912.00,346.09
15920.01,346.28
15928.00,346.00
15936.01,345.25
15944.00,344.03
15952.00,342.22
15960.00,339.97
15968.00,337.31
15976.00,334.31
15984.01,330.94
15992.00,327.06
16000.00,322.94
16008.01,318.44
16016.00,313.47
16024.00,308.44
16032.00,302.91
16040.00,296.81
16048.00,290.59
16056.01,284.94
16064.01,279.00
16072.01,271.97
16080.01,265.16
16088.01,258.38
16096.01,250.84
16104.01,243.94
16112.01,237.06
16120.00,229.19
16128.01,220.78
16136.00,213.03
16144.00,205.00
16152.01,196.63
16160.00,189.50
16168.01,181.66
16176.01,172.44
16184.01,164.03
16192.00,156.00
16200.00,147.56
16208.00,139.41
16216.00,131.25
16224.00,122.25
16232.01,114.03
16240.01,105.72
16248.00,96.86
16256.01,88.89
16264.01,80.91
16272.00,72.52
16280.00,64.64
16288.01,56.95
16296.01,49.27
16304.01,41.36
16312.01,33.48
16320.00,25.94
16328.00,18.59
16336.00,11.39
16344.00,3.92
16352.01,-3.86
16360.00,-11.48
16368.01,-18.77
16376.01,-25.41
16384.01,-32.16
16392.00,-38.91
16400.00,-45.27
16408.01,-51.69
16416.00,-57.96
16424.00,-63.67
16432.00,-69.26
16440.01,-75.27
16448.00,-80.75
16456.01,-85.73
16464.00,-91.40
16472.00,-96.78
16480.00,-101.60
16488.00,-106.69
16496.01,-111.71
16504.00,-116.87
16512.00,-121.59
16520.00,-125.46
16528.00,-129.62
16536.00,-133.65
16544.00,-137.23
16552.00,-140.58
16560.00,-143.70
16568.01,-147.09
16576.01,-150.14
16584.00,-152.86
16592.00,-156.30
16600.00,-158.64
16608.00,-160.41
16616.00,-163.31
16624.00,-165.55
16632.01,-167.33
16640.01,-169.80
16648.00,-172.09
16656.01,-173.78
16664.00,-175.00
16672.00,-176.28
16680.00,-177.47
16688.00,-178.36
16696.00,-179.19
16704.01,-179.92
16712.00,-180.44
16720.01,-180.83
16728.00,-181.13
16736.00,-181.30
16744.01,-181.30
16752.00,-181.19
16760.00,-180.94
16768.00,-180.69
16776.00,-180.16
16784.00,-179.56
16792.01,-178.91
16800.01,-178.09
16808.01,-177.16
16816.00,-176.16
16824.01,-175.03
16832.00,-173.75
16840.00,-172.47
16848.00,-171.09
16856.01,-169.53
16864.01,-167.91
16872.00,-166.22
16880.01,-164.53
16888.01,-162.66
16896.01,-160.69
16904.00,-158.69
16912.00,-156.59
16920.00,-154.41
16928.01,-152.22
16936.00,-149.91
16944.01,-147.63
16952.00,-145.16
16960.01,-142.38
16968.01,-139.56
16976.00,-137.44
16984.00,-135.28
16992.00,-132.03
17000.00,-128.88
17008.00,-126.78
17016.01,-124.06
17024.00,-120.31
17032.00,-117.59
17040.01,-115.87
17048.00,-112.91
17056.00,-109.34
17064.00,-106.19
17072.00,-103.41
17080.00,-100.37
17088.00,-97.56
17096.01,-95.00
17104.01,-91.72
17112.00,-88.25
17120.01,-85.06
17128.00,-82.03
17136.00,-78.81
17144.00,-75.28
17152.00,-72.75
17160.00,-70.52
17168.00,-67.34
17176.00,-64.16
17184.00,-61.16
17192.00,-57.83
17200.00,-54.38
17208.00,-51.86
17216.00,-49.33
17224.01,-45.97
17232.00,-42.73
17240.00,-39.31
17248.01,-35.81
17256.00,252.22
17264.01,904.13
17272.00,1058.55
17280.01,708.53
17288.00,734.20
17296.00,765.42
17304.00,592.36
17312.01,603.55
17320.01,563.84
17328.01,472.39
17336.01,463.59
17344.00,408.30
17352.00,356.98
17360.00,331.34
17368.01,283.36
17376.00,246.86
17384.01,215.47
17392.01,176.95
17400.01,146.27
17408.01,115.78
17416.00,84.77
17424.00,58.05
17432.00,30.66
17440.00,4.81
17448.01,-18.44
17456.01,-42.06
17464.01,-64.09
17472.00,-84.28
17480.01,-104.12
17488.00,-122.28
17496.00,-139.44
17504.00,-155.78
17512.00,-170.81
17520.01,-184.91
17528.01,-198.09
17536.00,-210.22
17544.01,-221.59
17552.01,-232.00
17560.00,-241.34
17568.00,-250.06
17576.01,-257.88
17584.01,-264.88
17592.00,-271.19
17600.00,-276.75
17608.01,-281.56
17616.00,-285.66
17624.00,-289.13
17632.00,-292.00
17640.01,-294.22
17648.00,-295.81
17656.00,-296.84
17664.01,-297.38
17672.01,-297.34
17680.01,-296.81
17688.00,-295.84
17696.01,-294.25
17704.01,-292.47
17712.00,-290.06
17720.00,-287.47
17728.01,-284.25
17736.00,-280.75
17744.01,-276.94
17752.00,-272.75
17760.00,-268.34
17768.01,-263.47
17776.01,-258.53
17784.00,-253.16
17792.01,-247.50
17800.01,-241.72
17808.01,-235.78
17816.00,-229.50
17824.01,-223.06
17832.01,-216.56
17840.01,-209.75
17848.00,-203.00
17856.01,-195.94
17864.01,-188.75
17872.00,-181.55
17880.00,-174.20
17888.00,-166.77
17896.00,-159.23
17904.01,-151.64
17912.00,-143.97
17920.01,-136.39
17928.00,-128.64
17936.00,-121.09
17944.00,-113.22
17952.00,-105.53
17960.00,-97.72
17968.01,-89.95
17976.01,-82.28
17984.00,-74.83
17992.01,-67.11
18000.00,-59.98
18008.00,-52.72
18016.00,-44.66
18024.00,-37.11
18032.01,-30.56
18040.00,-22.86
18048.01,-15.04
18056.01,-8.61
18064.01,-1.79
18072.00,5.14
18080.00,11.82
18088.00,17.99
18096.00,24.90
18104.00,31.55
18112.00,38.43
18120.01,44.77
18128.01,50.22
18136.00,55.91
18144.00,61.83
18152.00,67.60
18160.00,73.10
18168.01,78.81
18176.01,84.25
18184.01,89.52
18192.00,94.27
18200.00,98.64
18208.00,103.72
18216.00,108.13
18224.00,112.27
18232.00,116.90
18240.00,120.87
18248.00,125.06
18256.00,128.58
18264.00,132.19
18272.01,135.81
18280.01,139.14
18288.01,142.31
18296.00,145.33
18304.01,148.20
18312.00,150.81
18320.01,153.41
18328.00,155.59
18336.00,158.00
18344.00,160.16
18352.01,162.05
18360.00,163.81
18368.00,165.31
18376.01,166.92
18384.00,168.27
18392.00,169.36
18400.01,170.19
18408.01,170.78
18416.00,171.91
18424.00,172.88
18432.01,172.56
18440.01,172.97
18448.00,173.69
18456.00,173.34
18464.00,174.22
18472.00,174.50
18480.00,173.41
18488.01,172.66
18496.01,172.09
18504.01,171.63
18512.01,171.16
18520.00,170.19
18528.01,169.31
18536.00,168.41
18544.00,167.19
18552.01,166.03
18560.01,164.94
18568.01,163.56
18576.01,162.06
18584.00,160.53
18592.01,158.88
18600.00,156.75
18608.01,154.31
18616.00,79.84
18624.00,-208.28
18632.00,-576.34
18640.01,-709.44
18648.00,-684.81
18656.00,-661.91
18664.00,-538.84
18672.00,-302.56
18680.00,-76.62
18688.01,20.91
18696.01,156.34
18704.01,479.19
18712.01,592.44
18720.00,458.09
18728.00,469.78
18736.01,489.66
18744.00,427.34
18752.01,376.03
18760.01,191.28
18768.01,73.47
18776.00,243.63
18784.00,396.63
18792.01,402.53
18800.00,399.91
18808.00,379.72
18816.01,356.88
18824.01,352.97
18832.01,332.88
18840.00,317.06
18848.01,306.72
18856.00,289.63
18864.01,276.81
18872.01,264.31
18880.00,249.50
18888.01,237.56
18896.01,224.56
18904.00,212.06
18912.00,200.06
18920.01,188.03
18928.01,176.31
18936.00,165.00
18944.01,154.03
18952.00,143.03
18960.01,132.41
18968.00,122.19
18976.00,112.05
18984.00,102.02
18992.00,92.41
19000.01,83.12
19008.00,73.75
19016.01,64.86
19024.01,56.22
19032.00,47.72
19040.00,39.50
19048.01,31.62
19056.01,23.89
19064.01,16.17
19072.01,8.92
19080.00,1.70
19088.00,-4.97
19096.01,-11.55
19104.00,-18.25
19112.00,-24.31
19120.01,-30.48
19128.01,-36.15
19136.00,-41.68
19144.01,-47.22
19152.00,-52.74
19160.00,-58.36
19168.01,-63.36
19176.01,-67.45
19184.00,-71.07
19192.00,-75.57
19200.01,-80.31
19208.00,-84.54
19216.01,-87.38
19224.00,-90.36
19232.00,-93.98
19240.00,-97.73
19248.00,-100.34
19256.00,-103.46
19264.00,-106.46
19272.00,-108.72
19280.00,-110.98
19288.00,-113.64
19296.01,-115.17
19304.01,-117.10
19312.00,-119.04
19320.00,-120.51
19328.01,-121.86
19336.01,-123.23
19344.01,-124.39
19352.00,-165.32
19360.00,-300.99
19368.01,-448.91
19376.01,-496.63
19384.01,-524.52
19392.01,-610.42
19400.00,-664.94
19408.01,-679.40
19416.00,-763.40
19424.00,-866.83
19432.01,-829.64
19440.01,-726.76
19448.00,-695.37
19456.01,-653.63
19464.00,-586.52
19472.01,-550.93
19480.00,-504.67
19488.00,-413.34
19496.01,-251.48
19504.00,-97.39
19512.00,-43.77
19520.00,10.73
19528.00,94.57
19536.00,122.90
19544.00,116.99
19552.00,105.62
19560.01,125.52
19568.01,197.33
19576.01,225.18
19584.01,196.72
19592.00,176.31
19600.01,133.92
19608.01,84.12
19616.00,46.72
19624.00,-49.77
19632.00,-157.02
19640.00,-183.40
19648.00,-188.29
19656.00,-185.71
19664.01,-144.09
19672.00,-115.52
19680.01,-99.03
19688.01,-68.19
19696.01,-46.63
19704.00,-27.45
19712.01,-3.98
19720.00,14.42
19728.00,33.96
19736.00,52.84
19744.00,68.62
19752.00,85.03
19760.00,100.34
19768.01,113.80
19776.01,127.42
19784.01,139.97
19792.01,151.48
19800.00,162.47
19808.00,172.44
19816.00,181.72
19824.01,190.34
19832.01,198.27
19840.01,205.80
19848.00,234.98
19856.00,297.78
19864.01,334.38
19872.00,326.52
19880.01,330.34
19888.01,337.14
19896.01,323.13
19904.01,304.05
19912.01,287.30
19920.00,300.94
19928.01,348.28
19936.00,371.67
19944.00,379.64
19952.00,409.73
19960.01,430.81
19968.01,441.16
19976.00,468.53
19984.00,509.47
19992.00,541.19
20000.00,540.59
20008.00,524.41
20016.01,500.72
20024.01,454.95
20032.00,372.16
20040.01,278.56
20048.00,250.61
20056.00,252.31
20064.00,206.16
20072.00,136.08
20080.01,55.42
20088.01,26.84
20096.01,103.94
20104.00,134.53
20112.01,61.89
20120.00,45.70
20128.01,53.98
20136.01,-42.93
20144.01,-133.77
20152.00,-127.66
20160.00,-46.45
20168.01,42.83
20176.01,-78.86
20184.00,-270.02
20192.01,-219.89
20200.00,-87.70
20208.01,-1.20
20216.00,-69.33
20224.01,-246.57
20232.00,-207.37
20240.01,-144.47
20248.01,-175.35
20256.00,-30.79
20264.00,292.50
20272.00,669.93
20280.01,810.82
20288.00,666.32
20296.01,607.06
20304.01,600.01
20312.00,514.28
20320.00,474.76
20328.00,440.24
20336.00,379.79
20344.01,344.49
20352.01,303.12
20360.01,257.85
20368.00,223.39
20376.00,184.54
20384.01,147.79
20392.00,114.98
20400.00,80.69
20408.00,49.22
20416.01,19.48
20424.00,-10.06
20432.01,-37.56
20440.00,-64.05
20448.00,-89.44
20456.00,-113.23
20464.00,-136.08
20472.00,-157.92
20480.00,-178.38
20488.01,-197.84
20496.00,-216.22
20504.00,-233.53
20512.00,-249.91
20520.00,-265.16
20528.01,-279.63
20536.01,-292.97
20544.01,-305.44
20552.00,-317.03
20560.00,-327.53
20568.01,-337.06
20576.00,-346.22
20584.01,-354.50
20592.00,-361.31
20600.00,-368.38
20608.01,-374.66
20616.01,-379.94
20624.00,-385.00
20632.01,-388.44
20640.00,-391.25
20648.01,-394.69
20656.00,-396.94
20664.00,-397.72
20672.01,-398.47
20680.00,-399.03
20688.00,-398.88
20696.01,-398.00
20704.00,-397.03
20712.00,-395.41
20720.00,-393.09
20728.00,-390.78
20736.01,-387.59
20744.01,-384.50
20752.00,-380.69
20760.00,-376.47
20768.01,-372.06
20776.00,-367.34
20784.01,-362.19
20792.00,-356.75
20800.01,-351.06
20808.00,-345.13
20816.01,-338.81
20824.01,-332.41
20832.00,-325.69
20840.00,-318.78
20848.01,-311.75
20856.00,-304.38
20864.01,-296.75
20872.01,-289.25
20880.00,-281.38
20888.01,-273.44
20896.00,-265.34
20904.01,-256.53
20912.00,-248.03
20920.01,-240.06
20928.00,-231.34
20936.01,-223.16
20944.00,-214.72
20952.01,-205.94
20960.01,-197.44
20968.01,-188.72
20976.01,-180.06
20984.01,-171.31
20992.01,-162.66
21000.00,-154.19
21008.01,-145.34
21016.00,-136.78
21024.00,-128.09
21032.01,-119.44
21040.00,-110.94
21048.01,-102.41
21056.00,-94.00
21064.00,-85.78
21072.01,-77.50
21080.00,-69.23
21088.01,-60.98
21096.01,-52.88
21104.01,-45.11
21112.01,-37.22
21120.01,-29.33
21128.00,-21.69
21136.01,-13.94
21144.01,-6.56
21152.00,0.64
21160.00,7.88
21168.00,14.81
21176.00,21.89
21184.00,28.92
21192.01,35.44
21200.01,42.05
21208.01,48.41
21216.00,54.84
21224.01,61.01
21232.00,67.02
21240.00,72.74
21248.00,78.31
21256.01,83.97
21264.00,89.36
21272.00,93.96
21280.00,99.04
21288.00,104.08
21296.00,108.84
21304.00,113.20
21312.00,117.89
21320.01,122.30
21328.00,126.05
21336.00,129.90
21344.00,134.23
21352.00,137.88
21360.01,141.13
21368.01,144.48
21376.01,147.30
21384.00,150.35
21392.00,153.38
21400.00,156.13
21408.01,158.84
21416.00,161.29
21424.01,163.47
21432.00,165.59
21440.00,167.88
21448.00,169.97
21456.00,171.33
21464.01,172.39
21472.01,173.72
21480.01,175.16
21488.00,175.97
21496.00,177.03
21504.01,177.97
21512.01,178.50
21520.00,179.17
21528.01,179.59
21536.00,179.91
21544.01,180.08
21552.01,180.02
21560.01,179.86
21568.01,179.56
21576.01,179.30
21584.00,178.67
21592.01,178.20
21600.00,177.63
21608.01,176.72
21616.01,175.94
21624.01,174.83
21632.00,173.63
21640.01,172.47
21648.01,171.34
21656.00,169.72
21664.01,168.22
21672.00,166.88
21680.00,165.19
21688.00,163.53
21696.00,161.41
21704.00,159.66
21712.00,157.81
21720.00,155.63
21728.00,153.59
21736.01,151.31
21744.01,149.00
21752.00,146.72
21760.01,144.47
21768.00,141.97
21776.01,139.44
21784.01,137.03
21792.00,134.47
21800.01,131.91
21808.00,129.03
21816.00,126.19
21824.00,122.84
21832.00,119.91
21840.01,117.62
21848.00,115.47
21856.00,112.44
21864.01,108.84
21872.01,105.66
21880.00,103.06
21888.01,100.23
21896.00,97.36
21904.00,94.39
21912.01,91.52
21920.00,88.53
21928.01,85.53
21936.00,82.53
21944.01,79.56
21952.00,76.72
21960.00,73.72
21968.00,70.87
21976.00,67.81
21984.01,64.87
21992.00,61.83
22000.00,58.92
22008.01,56.17
22016.01,53.05
22024.00,50.06
22032.00,47.38
22040.00,44.44
22048.01,41.69
22056.01,38.67
22064.00,35.86
22072.01,33.17
22080.00,30.52
22088.00,27.64
22096.01,24.92
22104.00,22.39
22112.01,19.61
22120.00,17.14
22128.00,14.47
22136.00,11.92
22144.01,9.45
22152.00,7.00
22160.00,4.48
22168.00,2.14
22176.00,-0.17
22184.01,-2.45
22192.01,-4.91
22200.01,-6.85
22208.00,-9.11
22216.01,-11.44
22224.00,-13.47
22232.00,-15.46
22240.00,-17.40
22248.00,-19.91
22256.00,-22.50
22264.00,-24.39
22272.01,-35.73
22280.00,-334.96
22288.01,-968.20
22296.00,-1103.51
22304.00,-765.30
22312.01,-790.27
22320.00,-813.39
22328.00,-645.19
22336.00,-653.00
22344.00,-610.13
22352.01,-520.70
22360.00,-509.23
22368.00,-452.20
22376.01,-400.67
22384.01,-373.26
22392.01,-325.25
22400.01,-287.95
22408.00,-244.05
22416.00,-190.94
22424.00,-176.97
22432.01,-164.14
22440.00,-118.45
22448.00,-89.72
22456.00,-68.55
22464.01,-35.27
22472.00,-12.67
22480.00,9.84
22488.00,35.92
22496.01,56.13
22504.01,77.05
22512.00,98.37
22520.01,116.03
22528.01,146.22
22536.00,261.80
22544.00,454.14
22552.01,543.80
22560.01,545.06
22568.00,590.44
22576.01,616.25
22584.00,581.28
22592.00,492.63
22600.00,383.58
22608.00,282.06
22616.00,128.34
22624.00,34.03
22632.01,77.91
22640.00,101.72
22648.00,92.05
22656.01,154.14
22664.00,397.44
22672.01,852.58
22680.01,1124.69
22688.00,1006.64
22696.01,905.63
22704.00,912.47
22712.00,837.36
22720.00,741.23
22728.00,576.22
22736.01,350.28
22744.00,212.55
22752.00,85.55
22760.00,-26.37
22768.00,-69.80
22776.01,-174.36
22784.01,-218.13
22792.00,112.30
22800.00,642.61
22808.01,756.44
22816.00,542.77
22824.00,542.77
22832.01,551.22
22840.00,443.95
22848.01,436.50
22856.01,404.52
22864.00,342.86
22872.00,326.50
22880.01,285.95
22888.00,246.85
22896.01,222.47
22904.00,186.59
22912.01,156.83
22920.00,129.60
22928.00,98.80
22936.00,73.77
22944.00,48.30
22952.01,21.83
22960.01,-1.52
22968.01,-25.18
22976.01,-47.06
22984.01,-67.38
22992.00,-88.09
23000.01,-107.79
23008.00,-126.59
23016.01,-144.41
23024.01,-160.80
23032.01,-176.67
23040.00,-191.77
23048.00,-205.72
23056.01,-219.23
23064.00,-232.02
23072.01,-243.94
23080.00,-255.92
23088.00,-266.53
23096.01,-275.83
23104.01,-367.33
